Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1977,1977,tonnes,8500.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1978,1978,tonnes,8500.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1979,1979,tonnes,8600.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1980,1980,tonnes,8600.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1981,1981,tonnes,8800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1982,1982,tonnes,8700.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1983,1983,tonnes,8700.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1984,1984,tonnes,9000.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1985,1985,tonnes,9100.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1986,1986,tonnes,9200.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1987,1987,tonnes,9300.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1988,1988,tonnes,9400.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1989,1989,tonnes,9500.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1990,1990,tonnes,9600.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1991,1991,tonnes,9700.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1992,1992,tonnes,9800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1993,1993,tonnes,9900.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1994,1994,tonnes,9500.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1995,1995,tonnes,9685.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1996,1996,tonnes,9600.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1997,1997,tonnes,9683.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1998,1998,tonnes,9700.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,1999,1999,tonnes,9680.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2000,2000,tonnes,9800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2001,2001,tonnes,9800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2002,2002,tonnes,9800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2003,2003,tonnes,9800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2004,2004,tonnes,9800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2005,2005,tonnes,9800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2006,2006,tonnes,9800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2007,2007,tonnes,9800.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2008,2008,tonnes,8100.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2009,2009,tonnes,9308.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2010,2010,tonnes,10029.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2011,2011,tonnes,10505.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2012,2012,tonnes,13000.000000,F
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2013,2013,tonnes,11402.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2014,2014,tonnes,10682.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2015,2015,tonnes,10769.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2016,2016,tonnes,10919.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2017,2017,tonnes,10982.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2018,2018,tonnes,11044.000000,Im
222,Tunisia,711,"Anise, badian, fennel, coriander",5510,Production,2019,2019,tonnes,11107.000000,Im
222,Tunisia,515,Apples,5312,Area harvested,1961,1961,ha,1600.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1962,1962,ha,750.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1963,1963,ha,850.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1964,1964,ha,750.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1965,1965,ha,1500.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1966,1966,ha,1300.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1967,1967,ha,1700.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1968,1968,ha,1800.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1969,1969,ha,1800.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1970,1970,ha,1500.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1971,1971,ha,2000.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1972,1972,ha,1700.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1973,1973,ha,2300.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1974,1974,ha,2200.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1975,1975,ha,2500.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1976,1976,ha,3200.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1977,1977,ha,2400.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1978,1978,ha,2800.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1979,1979,ha,3665.000000,
222,Tunisia,515,Apples,5312,Area harvested,1980,1980,ha,3500.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1981,1981,ha,4900.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1982,1982,ha,4400.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1983,1983,ha,4600.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1984,1984,ha,5300.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1985,1985,ha,6500.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1986,1986,ha,8300.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1987,1987,ha,8800.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1988,1988,ha,7000.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1989,1989,ha,9300.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1990,1990,ha,9700.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1991,1991,ha,10200.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1992,1992,ha,14000.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1993,1993,ha,17500.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1994,1994,ha,16500.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1995,1995,ha,15500.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1996,1996,ha,17000.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1997,1997,ha,25800.000000,
222,Tunisia,515,Apples,5312,Area harvested,1998,1998,ha,26000.000000,F
222,Tunisia,515,Apples,5312,Area harvested,1999,1999,ha,24968.000000,Im
222,Tunisia,515,Apples,5312,Area harvested,2000,2000,ha,25660.000000,
222,Tunisia,515,Apples,5312,Area harvested,2001,2001,ha,25770.000000,
222,Tunisia,515,Apples,5312,Area harvested,2002,2002,ha,26000.000000,
222,Tunisia,515,Apples,5312,Area harvested,2003,2003,ha,24275.000000,Im
222,Tunisia,515,Apples,5312,Area harvested,2004,2004,ha,35000.000000,F
222,Tunisia,515,Apples,5312,Area harvested,2005,2005,ha,25780.000000,
222,Tunisia,515,Apples,5312,Area harvested,2006,2006,ha,25410.000000,
222,Tunisia,515,Apples,5312,Area harvested,2007,2007,ha,25000.000000,F
222,Tunisia,515,Apples,5312,Area harvested,2008,2008,ha,23600.000000,
222,Tunisia,515,Apples,5312,Area harvested,2009,2009,ha,22700.000000,
222,Tunisia,515,Apples,5312,Area harvested,2010,2010,ha,26294.000000,Im
222,Tunisia,515,Apples,5312,Area harvested,2011,2011,ha,26337.000000,Im
222,Tunisia,515,Apples,5312,Area harvested,2012,2012,ha,22090.000000,
222,Tunisia,515,Apples,5312,Area harvested,2013,2013,ha,21010.000000,
222,Tunisia,515,Apples,5312,Area harvested,2014,2014,ha,19790.000000,
222,Tunisia,515,Apples,5312,Area harvested,2015,2015,ha,19170.000000,
222,Tunisia,515,Apples,5312,Area harvested,2016,2016,ha,25719.000000,Im
222,Tunisia,515,Apples,5312,Area harvested,2017,2017,ha,18220.000000,Im
222,Tunisia,515,Apples,5312,Area harvested,2018,2018,ha,20365.000000,Im
222,Tunisia,515,Apples,5312,Area harvested,2019,2019,ha,21535.000000,Im
222,Tunisia,515,Apples,5419,Yield,1961,1961,hg/ha,44375.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1962,1962,hg/ha,42667.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1963,1963,hg/ha,43529.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1964,1964,hg/ha,43333.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1965,1965,hg/ha,44333.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1966,1966,hg/ha,44231.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1967,1967,hg/ha,42941.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1968,1968,hg/ha,43889.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1969,1969,hg/ha,44444.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1970,1970,hg/ha,41333.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1971,1971,hg/ha,42500.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1972,1972,hg/ha,43529.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1973,1973,hg/ha,43478.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1974,1974,hg/ha,42727.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1975,1975,hg/ha,42000.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1976,1976,hg/ha,43750.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1977,1977,hg/ha,42500.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1978,1978,hg/ha,42857.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1979,1979,hg/ha,43656.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1980,1980,hg/ha,43143.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1981,1981,hg/ha,42857.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1982,1982,hg/ha,43182.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1983,1983,hg/ha,43478.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1984,1984,hg/ha,43396.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1985,1985,hg/ha,43077.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1986,1986,hg/ha,43133.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1987,1987,hg/ha,43068.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1988,1988,hg/ha,43571.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1989,1989,hg/ha,43011.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1990,1990,hg/ha,43093.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1991,1991,hg/ha,39216.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1992,1992,hg/ha,43571.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1993,1993,hg/ha,42857.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1994,1994,hg/ha,36970.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1995,1995,hg/ha,41935.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1996,1996,hg/ha,47647.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1997,1997,hg/ha,31783.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1998,1998,hg/ha,31731.000000,Fc
222,Tunisia,515,Apples,5419,Yield,1999,1999,hg/ha,38850.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2000,2000,hg/ha,42089.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2001,2001,hg/ha,41909.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2002,2002,hg/ha,38462.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2003,2003,hg/ha,40783.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2004,2004,hg/ha,38571.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2005,2005,hg/ha,38790.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2006,2006,hg/ha,47226.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2007,2007,hg/ha,40400.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2008,2008,hg/ha,46610.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2009,2009,hg/ha,48458.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2010,2010,hg/ha,47920.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2011,2011,hg/ha,48601.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2012,2012,hg/ha,50249.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2013,2013,hg/ha,57116.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2014,2014,hg/ha,61395.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2015,2015,hg/ha,46948.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2016,2016,hg/ha,48991.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2017,2017,hg/ha,53952.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2018,2018,hg/ha,54976.000000,Fc
222,Tunisia,515,Apples,5419,Yield,2019,2019,hg/ha,55651.000000,Fc
222,Tunisia,515,Apples,5510,Production,1961,1961,tonnes,7100.000000,
222,Tunisia,515,Apples,5510,Production,1962,1962,tonnes,3200.000000,
222,Tunisia,515,Apples,5510,Production,1963,1963,tonnes,3700.000000,
222,Tunisia,515,Apples,5510,Production,1964,1964,tonnes,3250.000000,
222,Tunisia,515,Apples,5510,Production,1965,1965,tonnes,6650.000000,
222,Tunisia,515,Apples,5510,Production,1966,1966,tonnes,5750.000000,
222,Tunisia,515,Apples,5510,Production,1967,1967,tonnes,7300.000000,
222,Tunisia,515,Apples,5510,Production,1968,1968,tonnes,7900.000000,
222,Tunisia,515,Apples,5510,Production,1969,1969,tonnes,8000.000000,
222,Tunisia,515,Apples,5510,Production,1970,1970,tonnes,6200.000000,
222,Tunisia,515,Apples,5510,Production,1971,1971,tonnes,8500.000000,
222,Tunisia,515,Apples,5510,Production,1972,1972,tonnes,7400.000000,
222,Tunisia,515,Apples,5510,Production,1973,1973,tonnes,10000.000000,
222,Tunisia,515,Apples,5510,Production,1974,1974,tonnes,9400.000000,
222,Tunisia,515,Apples,5510,Production,1975,1975,tonnes,10500.000000,
222,Tunisia,515,Apples,5510,Production,1976,1976,tonnes,14000.000000,
222,Tunisia,515,Apples,5510,Production,1977,1977,tonnes,10200.000000,
222,Tunisia,515,Apples,5510,Production,1978,1978,tonnes,12000.000000,
222,Tunisia,515,Apples,5510,Production,1979,1979,tonnes,16000.000000,
222,Tunisia,515,Apples,5510,Production,1980,1980,tonnes,15100.000000,
222,Tunisia,515,Apples,5510,Production,1981,1981,tonnes,21000.000000,
222,Tunisia,515,Apples,5510,Production,1982,1982,tonnes,19000.000000,
222,Tunisia,515,Apples,5510,Production,1983,1983,tonnes,20000.000000,
222,Tunisia,515,Apples,5510,Production,1984,1984,tonnes,23000.000000,
222,Tunisia,515,Apples,5510,Production,1985,1985,tonnes,28000.000000,
222,Tunisia,515,Apples,5510,Production,1986,1986,tonnes,35800.000000,
222,Tunisia,515,Apples,5510,Production,1987,1987,tonnes,37900.000000,
222,Tunisia,515,Apples,5510,Production,1988,1988,tonnes,30500.000000,
222,Tunisia,515,Apples,5510,Production,1989,1989,tonnes,40000.000000,
222,Tunisia,515,Apples,5510,Production,1990,1990,tonnes,41800.000000,
222,Tunisia,515,Apples,5510,Production,1991,1991,tonnes,40000.000000,
222,Tunisia,515,Apples,5510,Production,1992,1992,tonnes,61000.000000,
222,Tunisia,515,Apples,5510,Production,1993,1993,tonnes,75000.000000,
222,Tunisia,515,Apples,5510,Production,1994,1994,tonnes,61000.000000,
222,Tunisia,515,Apples,5510,Production,1995,1995,tonnes,65000.000000,
222,Tunisia,515,Apples,5510,Production,1996,1996,tonnes,81000.000000,
222,Tunisia,515,Apples,5510,Production,1997,1997,tonnes,82000.000000,
222,Tunisia,515,Apples,5510,Production,1998,1998,tonnes,82500.000000,
222,Tunisia,515,Apples,5510,Production,1999,1999,tonnes,97000.000000,
222,Tunisia,515,Apples,5510,Production,2000,2000,tonnes,108000.000000,
222,Tunisia,515,Apples,5510,Production,2001,2001,tonnes,108000.000000,
222,Tunisia,515,Apples,5510,Production,2002,2002,tonnes,100000.000000,
222,Tunisia,515,Apples,5510,Production,2003,2003,tonnes,99000.000000,
222,Tunisia,515,Apples,5510,Production,2004,2004,tonnes,135000.000000,
222,Tunisia,515,Apples,5510,Production,2005,2005,tonnes,100000.000000,
222,Tunisia,515,Apples,5510,Production,2006,2006,tonnes,120000.000000,
222,Tunisia,515,Apples,5510,Production,2007,2007,tonnes,101000.000000,
222,Tunisia,515,Apples,5510,Production,2008,2008,tonnes,110000.000000,
222,Tunisia,515,Apples,5510,Production,2009,2009,tonnes,110000.000000,
222,Tunisia,515,Apples,5510,Production,2010,2010,tonnes,126000.000000,
222,Tunisia,515,Apples,5510,Production,2011,2011,tonnes,128000.000000,
222,Tunisia,515,Apples,5510,Production,2012,2012,tonnes,111000.000000,
222,Tunisia,515,Apples,5510,Production,2013,2013,tonnes,120000.000000,
222,Tunisia,515,Apples,5510,Production,2014,2014,tonnes,121500.000000,
222,Tunisia,515,Apples,5510,Production,2015,2015,tonnes,90000.000000,
222,Tunisia,515,Apples,5510,Production,2016,2016,tonnes,126000.000000,
222,Tunisia,515,Apples,5510,Production,2017,2017,tonnes,98300.000000,
222,Tunisia,515,Apples,5510,Production,2018,2018,tonnes,111959.000000,Im
222,Tunisia,515,Apples,5510,Production,2019,2019,tonnes,119845.000000,Im
222,Tunisia,526,Apricots,5312,Area harvested,1961,1961,ha,12000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1962,1962,ha,12500.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1963,1963,ha,15000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1964,1964,ha,10000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1965,1965,ha,15000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1966,1966,ha,14000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1967,1967,ha,17000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1968,1968,ha,13000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1969,1969,ha,17000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1970,1970,ha,18000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1971,1971,ha,18000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1972,1972,ha,18000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1973,1973,ha,18380.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1974,1974,ha,18610.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1975,1975,ha,18981.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1976,1976,ha,19000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1977,1977,ha,19162.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1978,1978,ha,19320.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1979,1979,ha,19620.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1980,1980,ha,20000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1981,1981,ha,11000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1982,1982,ha,11200.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1983,1983,ha,11800.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1984,1984,ha,15000.000000,*
222,Tunisia,526,Apricots,5312,Area harvested,1985,1985,ha,15000.000000,*
222,Tunisia,526,Apricots,5312,Area harvested,1986,1986,ha,11000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1987,1987,ha,11000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1988,1988,ha,11000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1989,1989,ha,12000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1990,1990,ha,12000.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1991,1991,ha,15000.000000,F
222,Tunisia,526,Apricots,5312,Area harvested,1992,1992,ha,13528.000000,Im
222,Tunisia,526,Apricots,5312,Area harvested,1993,1993,ha,15000.000000,*
222,Tunisia,526,Apricots,5312,Area harvested,1994,1994,ha,16000.000000,*
222,Tunisia,526,Apricots,5312,Area harvested,1995,1995,ha,17000.000000,*
222,Tunisia,526,Apricots,5312,Area harvested,1996,1996,ha,17000.000000,*
222,Tunisia,526,Apricots,5312,Area harvested,1997,1997,ha,10400.000000,
222,Tunisia,526,Apricots,5312,Area harvested,1998,1998,ha,10000.000000,F
